,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1788,@Miss_Adaizy megabus? Its a million times better than greyhound.,FALSE,0,Miss_Adaizy,4/20/16 21:30,FALSE,7.23E+17,7.229E+17,134488594,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_Shanpepe_,0,FALSE,FALSE,NA,NA
1789,@curlsnmelanin_ I'm sending the megabus ticket lol. I'll take a million pics for u,FALSE,0,curlsnmelanin_,4/20/16 21:25,FALSE,7.23E+17,7.22899E+17,954479220,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DapperDapo,0,FALSE,FALSE,NA,NA
1790,"@Mike_Gerrard @simonvarwell on that note - Simon, have you done the Edinburgh-London Megabus Gold sleeper? Any good?",FALSE,0,Mike_Gerrard,4/20/16 21:00,FALSE,7.23E+17,7.22893E+17,35578833,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",matthewteller,0,FALSE,FALSE,NA,NA
1791,I don't remember the last time I had a smooth trip with the megabus.,FALSE,0,NA,4/20/16 20:56,FALSE,NA,7.22892E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bobbyxlong,0,FALSE,FALSE,NA,NA
1792,The Icon Food Daily is out! https://t.co/puOztY2lv8 Stories via @CanadianGrocer @lizcastoro @megabus,FALSE,0,NA,4/20/16 20:54,FALSE,NA,7.22891E+17,NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",IconFoodMktg,0,FALSE,FALSE,NA,NA
1793,#NowPlaying Lighthouse by Lucy Spraggan @lspraggan making this 8 hour megabus journey so much easier ’Ê_’__ ‰ªÇ https://t.co/rkpPZyHi4h,FALSE,0,NA,4/20/16 20:53,FALSE,NA,7.22891E+17,NA,"<a href=""http://spotify.com"" rel=""nofollow"">Spotify</a>",leelee_981,0,FALSE,FALSE,NA,NA
1794,how i think i look on megabus vs how i really look on megabus https://t.co/DO3fkblY6b,FALSE,3,NA,4/20/16 20:30,FALSE,NA,7.22885E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",juanny_depp,0,FALSE,FALSE,NA,NA
1795,@megabus is terrible. Consistently providing the worst customer service experiences ever. #megabus,FALSE,0,megabus,4/20/16 20:21,FALSE,NA,7.22883E+17,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OfficialKadeem,0,FALSE,FALSE,NA,NA
1796,"Not privy to exact reasons #CHA doesn't want to deal w @megabus, but it seems like yet another way the city disenfranchises the poor.",FALSE,1,NA,4/20/16 20:07,FALSE,NA,7.22879E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",emmieodea,1,FALSE,FALSE,NA,NA
1797,I was focused on #bernie and Trump actually might do this...I don't know what to do except get on a Megabus to Aberdeen.............,FALSE,1,NA,4/20/16 20:06,FALSE,NA,7.22879E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",bifkinpie,0,FALSE,FALSE,NA,NA
1798,The Megabus Is Hot,FALSE,2,NA,4/20/16 19:58,FALSE,NA,7.22877E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FRXXK,0,FALSE,FALSE,NA,NA
1799,Oh boy sad I missed this big celebration ’Ê_’üÒ  https://t.co/ulxxwryRvv,FALSE,0,NA,4/20/16 19:57,FALSE,NA,7.22877E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Angelasoldonuts,0,FALSE,FALSE,NA,NA
1800,@cinbinbains Gotta believe our guys are at a disadvantage if they're taking the MegaBus to huge road games.,FALSE,2,cinbinbains,4/20/16 19:48,FALSE,7.23E+17,7.22875E+17,1961192569,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OhVarsity,0,FALSE,FALSE,NA,NA
1801,".@Megabus Your service has been extremely helpful for tons of friends, but can you please work out the WiFi situation?",FALSE,1,NA,4/20/16 19:37,FALSE,NA,7.22872E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MishMatheus,0,FALSE,FALSE,NA,NA
1802,@nycakepops Our customers enjoyed eating them.  They were just as tasty as they look.  Thanks for joining in the celebration!,FALSE,0,nycakepops,4/20/16 19:24,FALSE,7.23E+17,7.22869E+17,213944218,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabus,0,FALSE,FALSE,NA,NA
1803,And I won SCHOOL OF ROCK tickets... Literally stuck on a megabus. Fuck today. I should have stayed.,FALSE,6,NA,4/20/16 19:21,FALSE,NA,7.22868E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jimmy_ferko,0,FALSE,FALSE,NA,NA
1804,"@ShaunCleaver If you're not carrying a bike, it's always better to ride the casino bus or megabus. Cheaper and fewer stops. Worse in weekend",FALSE,0,ShaunCleaver,4/20/16 19:15,FALSE,7.23E+17,7.22866E+17,474428721,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hehhehhyohyo,1,FALSE,FALSE,NA,NA
1805,We had so much fun making these #customcakepops for megabus #megabusturns10 https://t.co/auwYcVtIxs,FALSE,1,NA,4/20/16 19:13,FALSE,NA,7.22866E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",nycakepops,0,FALSE,FALSE,NA,NA
1806,@suelingerfelt Couldn't find a @megabus that went from Bangor to Maui :(,FALSE,1,suelingerfelt,4/20/16 18:56,FALSE,7.23E+17,7.22862E+17,581087682,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JDShuttlesworth,1,FALSE,FALSE,NA,NA
1807,@mariapaprika ;.; I wanna see you! $332 KC to OAK with a Megabus for $5.,FALSE,1,mariapaprika,4/20/16 18:54,FALSE,7.23E+17,7.22861E+17,15600431,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",blizzardfox,0,FALSE,FALSE,NA,NA
1808,"@skylarastin Thanks for being awesome and supporting @megabus's planting of 10,000 trees!! Love it!",FALSE,0,SkylarAstin,4/20/16 18:49,FALSE,NA,7.2286E+17,112964469,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",arborday,0,FALSE,FALSE,NA,NA
1809,Also this megabus just overtook a national express ’Ê_’ü_,FALSE,0,NA,4/20/16 18:39,FALSE,NA,7.22857E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dhirun4,0,FALSE,FALSE,NA,NA
1810,"Bus Tickets Online: Prices from $1 for Greyhound, Megabus, Boltbus and more!  https://t.co/yM8YqoAl0y",FALSE,1,NA,4/20/16 18:25,FALSE,NA,7.22854E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CahuThon,0,FALSE,FALSE,NA,NA
1811,"The Sleepiest Girl on the Megabus
Starring Natalie Laboda
Featuring the 2 noisiest toddlers to ever fucking exist
Coming soon to VHS",FALSE,12,NA,4/20/16 18:17,FALSE,NA,7.22852E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",natatatalie13,0,FALSE,FALSE,NA,NA
1812,Gain experience in the #marketing field through this amazing #PAID ambassador opportunity with @megabus! https://t.co/sh2v6tzvRu,FALSE,4,NA,4/20/16 18:15,FALSE,NA,7.22851E+17,NA,"<a href=""http://app.nuvi.com/publishing"" rel=""nofollow"">Social Media Application</a>",InternQueen,2,FALSE,FALSE,NA,NA
1813,Man Masturbates On Megabus In Front Of Terrified Woman For Three Straight Hours https://t.co/q6oAUcZeCg via @theinquisitr #SexNegative,FALSE,0,NA,4/20/16 18:07,FALSE,NA,7.22849E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",stickythemovie,0,FALSE,FALSE,NA,NA
1814,"@lamisays Yes, prices go up and down all throughout the day. We're unable to provide you with a set price due to the fluctuation.",FALSE,0,lamisays,4/20/16 18:03,FALSE,7.23E+17,7.22848E+17,593259038,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabus,0,FALSE,FALSE,NA,NA
1815,@imaginary_jokes don't feel up to a megabus adventure??? I wish you could come! It would make it easier to rationalize this decision hahaha,FALSE,1,imaginary_jokes,4/20/16 17:46,FALSE,7.23E+17,7.22844E+17,22331672,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",anna_of_the_sun,0,FALSE,FALSE,NA,NA
1816,@megabus your online site isn't working. Trying to find out cost to DC from New York for Friday and it's not working. Please advise.,FALSE,0,megabus,4/20/16 17:46,FALSE,NA,7.22844E+17,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chika1sg0lden,0,FALSE,FALSE,NA,NA
1817,"BREAKING: Bernie Sanders gets on bus (Megabus, not even a Greyhound) to prove how of the people he is. Memes abound.",FALSE,52,NA,4/20/16 17:44,FALSE,NA,7.22843E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AkilahObviously,6,FALSE,FALSE,NA,NA
1818,"I'm on the Megabus to Hampton, Virginia @ Exit 205 https://t.co/ufsoOheO8Y",FALSE,0,NA,4/20/16 17:42,FALSE,NA,7.22843E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",kittyUNusual,0,FALSE,FALSE,-77.19711612,37.51692565
1819,Man Masturbates On Megabus In Front Of Terrified Woman For Three Straight Hours https://t.co/3yvSn3NJbm - excited for my trip this weekend!!,FALSE,0,NA,4/20/16 17:41,FALSE,NA,7.22843E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RossCimagala,0,FALSE,FALSE,NA,NA
1820,@megabus do they just go up and never down? And can I get the initial fare I selected? Please? ’Ê_’üÂ,FALSE,0,megabus,4/20/16 17:38,FALSE,7.23E+17,7.22842E+17,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lamisays,0,FALSE,FALSE,NA,NA
1821,"@lamisays Hello, our prices fluctuate on a daily basis, that's why you see the difference in prices.",FALSE,0,lamisays,4/20/16 17:36,FALSE,7.23E+17,7.22841E+17,593259038,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabus,0,FALSE,FALSE,NA,NA
1822,@megabus I put a ticket to Binghamton in my cart two days ago and it was $19. Today I went to finish the purchase and changed to $25 ’Ê_’ü¢ help?,FALSE,0,megabus,4/20/16 17:30,FALSE,NA,7.2284E+17,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lamisays,0,FALSE,FALSE,NA,NA
1823,This is crazy. å£1 London to Glasgow. No excuse not to get out walking in the highlands now! #megabus #highlands https://t.co/DnMaGL1g6Q,FALSE,0,NA,4/20/16 17:29,FALSE,NA,7.2284E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bad_Weevil,0,FALSE,FALSE,NA,NA
1824,there are four different future tracks playing around me on the megabus I don't even need headphones,FALSE,1,NA,4/20/16 17:23,FALSE,NA,7.22838E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FRXXK,0,FALSE,FALSE,NA,NA
1825,The Megabus to DC I'm in is being detoured to Philadelphia wth,FALSE,1,NA,4/20/16 17:20,FALSE,NA,7.22837E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sung_minkim,0,FALSE,FALSE,NA,NA
1826,She's never been on the Megabus in her life https://t.co/V5bVvt1n9t,FALSE,2,NA,4/20/16 17:18,FALSE,NA,7.22837E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chsingthedragon,0,FALSE,FALSE,NA,NA
1827,"A huge group of obnoxious French teenagers infiltrated my Megabus. And when I say obnoxious, I mean I literally want to punch them all.",FALSE,0,NA,4/20/16 17:13,FALSE,NA,7.22836E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",anjuli_jo,0,FALSE,FALSE,NA,NA
1828,Want to know what the city of #Leeds is like? I loved it! Read here: https://t.co/8eGC8Vr7CO #Citylife #England #Travel #Travelblogger,FALSE,1,NA,4/20/16 17:03,FALSE,NA,7.22833E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",vickeblueyes,1,FALSE,FALSE,NA,NA
1829,#Travel A Megabus dilemma: Why only half a refund on a round-trip ticket? https://t.co/i6toaw9itT,FALSE,1,NA,4/20/16 16:59,FALSE,NA,7.22832E+17,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",STYBNK,0,FALSE,FALSE,NA,NA
1830,@Imn0taaron I was thinking Megabus that was a couple years ago but trips from orlando to south beach was like $7,FALSE,0,Imn0taaron,4/20/16 16:54,FALSE,7.23E+17,7.22831E+17,66648758,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SkinnyJedi,0,FALSE,FALSE,NA,NA
1831,@ellengrace08 I've booked the time off work just need to book my megabus tickets ’Ê_’«Ñ,FALSE,1,ellengrace08,4/20/16 16:52,FALSE,7.23E+17,7.2283E+17,275563671,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ImHaanStaaps,0,FALSE,FALSE,NA,NA
1832,"@megabus.com been traveling all day,and been waiting at stance 54 for Inverness bus, to discover it leaves from no. 57. # tellyourinfodesk.",FALSE,0,megabus,4/20/16 16:51,FALSE,NA,7.2283E+17,30965315,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",currypieman,0,FALSE,FALSE,NA,NA
1833,Niggas really getting on the megabus with construction equipment. Hustle by any means I guess ’Ê_’üâ,FALSE,0,NA,4/20/16 16:49,FALSE,NA,7.22829E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bobbyxlong,0,FALSE,FALSE,NA,NA
1834,"Quantitative survey, NYC street: no-one looks thrilled getting off the megabus #WednesdayWisdom  #streetphotography https://t.co/fOkCgoKgJt",FALSE,1,NA,4/20/16 16:46,FALSE,NA,7.22829E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheBespokeCMO,0,FALSE,FALSE,NA,NA
1835,Favorite thing about riding the megabus? Picking my nose and feeling zero judgement #420friendly see ya soon Philly!,FALSE,0,NA,4/20/16 16:43,FALSE,NA,7.22828E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",treysucks,0,FALSE,FALSE,NA,NA
1836,@dangerskew  After running this route we have determined that due to low ridership it was no longer feasible to continue.,FALSE,0,dangerskew,4/20/16 16:41,FALSE,7.23E+17,7.22827E+17,58675830,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabus,0,FALSE,FALSE,NA,NA
1837,@JDShuttlesworth @megabus @carmantv    Try again. ’Ê_’üÕ,FALSE,3,JDShuttlesworth,4/20/16 16:38,FALSE,7.23E+17,7.22827E+17,112640629,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",JudyShutt,0,FALSE,FALSE,NA,NA
1838,@megabus Why can I no longer take a bus from Atlanta to Cleveland?,FALSE,0,megabus,4/20/16 16:38,FALSE,NA,7.22827E+17,30965315,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dangerskew,0,FALSE,FALSE,NA,NA
1839,Megabus operates like you should appreciate them just because they got you to your destination alive a luxury that apparently is not a given,FALSE,1,NA,4/20/16 16:37,FALSE,NA,7.22827E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JSMITHCBT,0,FALSE,FALSE,NA,NA
1840,The real 4/20 party is on this megabus,FALSE,2,NA,4/20/16 16:32,FALSE,NA,7.22825E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OSheaComputer,0,FALSE,FALSE,NA,NA
1841,@StagecoachSW thanks for getting back to me :) Does this include Megabus tickets booked via your site?,FALSE,0,StagecoachSW,4/20/16 16:26,FALSE,7.23E+17,7.22824E+17,2478210079,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sebastianjordan,0,FALSE,FALSE,NA,NA
1842,"Me too ... but d sad part is, u can't take food inside @mabi_long For some weird reason I miss entering megabus",FALSE,0,mabi_long,4/20/16 16:11,FALSE,7.23E+17,7.2282E+17,930111098,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Erry1HatesChris,0,FALSE,FALSE,NA,NA
1843,@McWhirterAlex Didn‰Ûªt know Megabus had sleeper services. Always see their normal services here in Brussels. Will take a look.,FALSE,0,McWhirterAlex,4/20/16 16:02,FALSE,7.23E+17,7.22818E+17,1538739204,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iëÙS</a>",adrechsel,0,FALSE,FALSE,NA,NA
1844,Megabus service to stop; city officials and company at odds https://t.co/XRubhLHMSW https://t.co/ODHKEAsU9C,FALSE,0,NA,4/20/16 16:00,FALSE,NA,7.22817E+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",BusinessChatt,0,FALSE,FALSE,NA,NA
1845,@becca_s4 couple of mates tried yesterday and got nothing and have ended up going with megabus from Manchester å£12 return,FALSE,0,becca_s4,4/20/16 15:49,FALSE,7.23E+17,7.22814E+17,30490432,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",gb1882,0,FALSE,FALSE,NA,NA
1846,Ready for tomorrow. #margarita #Megabus #weekendwiththeboyfriend,FALSE,0,NA,4/20/16 15:42,FALSE,NA,7.22813E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",zoe_sapienza,0,FALSE,FALSE,NA,NA
1847,"Oh @megabus how I've missed you. And on 4/20 too, today should be a treat! (@ UW Madison Megabus Stop) https://t.co/UWbgCit6Ak",FALSE,1,NA,4/20/16 15:39,FALSE,NA,7.22812E+17,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",sunspotmike,0,FALSE,FALSE,-89.39881902,43.07583
1848,"and all 3 tix are from different filthy bus companies, including megabus, Y know the one that exploded? yea there goes my refund too I guess",FALSE,0,NA,4/20/16 15:39,FALSE,NA,7.22812E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pinballwizurd,0,FALSE,FALSE,NA,NA
1849,@TheFootballPink @ephemeraljoy I'll pay for his Megabus.,FALSE,1,TheFootballPink,4/20/16 15:39,FALSE,7.23E+17,7.22812E+17,891006979,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GameofThrowIns,0,FALSE,FALSE,NA,NA
1850,Megabus Riders Beware https://t.co/cpHgIy5sNa,FALSE,1,NA,4/20/16 15:29,FALSE,NA,7.22809E+17,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",sacksteinlee,0,FALSE,FALSE,NA,NA
1851,A Megabus dilemma: Why only half a refund on a round-trip ticket? https://t.co/kp0JcyDnUy,FALSE,0,NA,4/20/16 15:28,FALSE,NA,7.22809E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",SeatSale,0,FALSE,FALSE,NA,NA
1852,One guy on this @megabus looks just like @Retro_Spectro_,FALSE,0,NA,4/20/16 15:28,FALSE,NA,7.22809E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dave_Bullis,0,FALSE,FALSE,NA,NA
1853,Still in Philly. @megabus has broken down. Funny enough this station is right outside where I was a TA last semester at @DrexelUniv.,FALSE,1,NA,4/20/16 15:16,FALSE,NA,7.22806E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dave_Bullis,1,FALSE,FALSE,NA,NA
1854,@SweMeatballs78 I've no clue gonna look at train but looks like driving or megabus not paying å£200 for train ’Ê_’ü_,FALSE,0,SweMeatballs78,4/20/16 15:10,FALSE,7.23E+17,7.22805E+17,16082675,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reegz_,0,FALSE,FALSE,NA,NA
1855,"A Megabus dilemma: Why only half a refund on a round-trip ticket?  April 20, 2016 at 11:00PM Travel, Must Read  https://t.co/94GvDcw77S",FALSE,0,NA,4/20/16 15:07,FALSE,NA,7.22804E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",646GV,0,FALSE,FALSE,NA,NA
1856,Known as the Boltbus/Megabus/Peter Pan/Greyhound/Northeast Regional primary for those of us who can‰Ûªt afford Acela. https://t.co/M2uViIJnrH,FALSE,3,NA,4/20/16 15:05,FALSE,NA,7.22803E+17,NA,"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>",a_r_marshall,0,FALSE,FALSE,NA,NA
1857,#blog A Megabus dilemma: Why only half a refund on a round-trip ticket? https://t.co/7fh2Mxem5D https://t.co/RYpFCDBeNM,FALSE,0,NA,4/20/16 15:03,FALSE,NA,7.22803E+17,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",RockCheetah,0,FALSE,FALSE,NA,NA
1858,A Megabus dilemma: Why only half a refund on a round-trip ticket? - https://t.co/ZPmymzmDRm https://t.co/8up5aYC9tQ,FALSE,0,NA,4/20/16 15:03,FALSE,NA,7.22803E+17,NA,"<a href=""http://www.elliott.org"" rel=""nofollow"">NextScripts Elliott</a>",elliottdotorg,0,FALSE,FALSE,NA,NA
1859,A Megabus dilemma: Why only half a refund on a round-trip ticket?: If Megabus promises Kenneth Stovarsky a ref... https://t.co/SYos3lHiin,FALSE,0,NA,4/20/16 15:00,FALSE,NA,7.22802E+17,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Milvec22,0,FALSE,FALSE,NA,NA
